record_id,pref_code,pref_name,area_code,area_name,facility_name,municipality,linkage_match_status,linkage_match_method,current_longitude,current_latitude,reference_status,reference_kind,reference_id,reference_name,reference_address,reference_longitude,reference_latitude,reference_area_code,distance_m,audit_status
R7-0804-27,08,茨城県,0804,鹿行,医療法人正友会 島医院,鹿嶋市,matched,normalized_exact,140.63861371458825,35.96486895656085,unique,診療所,082208573236,医療法人正友会島医院,茨城県鹿嶋市宮中１９９６－１１,140.640278,35.961944,0804,358.1,minor_gap
R7-0804-28,08,茨城県,0804,鹿行,医療法人社団葉山産婦人科,鹿嶋市,matched,normalized_exact,140.64077032117703,35.96486786744206,unique,診療所,082208570176,医療法人社団　葉山産婦人科,茨城県鹿嶋市宮中１９９５－２５,140.643889,35.961389,0804,477.9,minor_gap
R7-0804-29,08,茨城県,0804,鹿行,井上眼科医院,鹿嶋市,matched,normalized_exact,140.62808598082785,35.9629299146814,none,,,,,,,,,no_reference
R7-0804-30,08,茨城県,0804,鹿行,済生会土合クリニック,神栖市,matched,normalized_exact,140.78413891999492,35.7899472980684,none,,,,,,,,,no_reference
R7-0804-31,08,茨城県,0804,鹿行,つばさクリニック,,candidate_only,none,,,none,,,,,,,,,missing_without_reference
R7-0805-14,08,茨城県,0805,土浦,総合病院土浦協同病院,土浦市,matched,normalized_exact,140.25881710627536,36.08364295622223,unique,病院,081108590269,総合病院土浦協同病院,茨城県土浦市おおつ野四丁目１番１号,140.258874,36.083781,0805,16.2,agree
R7-0805-15,08,茨城県,0805,土浦,独立行政法人国立病院機構霞ヶ浦医療センター,土浦市,matched,normalized_exact,140.1927790660824,36.073122882435136,unique,病院,081108590012,独立行政法人国立病院機構霞ヶ浦医療センター,茨城県土浦市下高津２－７－１４,140.192767,36.073013,0805,12.3,agree
R7-0805-16,08,茨城県,0805,土浦,山王台病院,石岡市,matched,normalized_exact,140.29204720591144,36.18805545801482,none,,,,,,,,,no_reference
R7-0805-17,08,茨城県,0805,土浦,神立病院,土浦市,matched,normalized_exact,140.22945387490347,36.12000690399919,unique,病院,081108590197,神立病院,茨城県土浦市神立中央５－１１－２,140.229422,36.120415,0805,45.5,agree
R7-0805-18,08,茨城県,0805,土浦,公益社団法人地域医療振興協会 石岡第一病院,石岡市,matched,normalized_exact,140.29329387162986,36.20345015773398,unique,病院,081108590256,公益社団法人地域医療振興協会石岡第一病院,茨城県石岡市東府中１－７,140.293295,36.203413,0805,4.1,agree
R7-0805-19,08,茨城県,0805,土浦,八郷整形外科内科病院,石岡市,matched,normalized_exact,140.2827158503075,36.25691929286974,unique,病院,081108600205,八郷整形外科内科病院,茨城県石岡市東成井２７１９番地,140.282531,36.257081,0805,24.5,agree
R7-0805-20,08,茨城県,0805,土浦,豊後荘病院,石岡市,matched,normalized_exact,140.22165862777388,36.264062232663704,unique,病院,081108600218,豊後荘病院,茨城県石岡市部原７６０－１,140.221283,36.264821,0805,90.8,agree
R7-0805-21,08,茨城県,0805,土浦,医療法人財団 県南病院,土浦市,matched,normalized_exact,140.16897879913316,36.04910318848265,unique,病院,081108590038,医療法人財団県南病院,茨城県土浦市中１０８７,140.168860,36.048904,0805,24.6,agree
R7-0805-22,08,茨城県,0805,土浦,社会福祉法人欅会旭台病院,石岡市,matched,normalized_exact,140.30127078388978,36.19473701292045,unique,病院,081108600090,社会福祉法人欅会　旭台病院,茨城県石岡市旭台１－１７－２６,140.301237,36.194755,0805,3.6,agree
R7-0805-23,08,茨城県,0805,土浦,土浦リハビリテーション病院,土浦市,unmatched,none,,,none,,,,,,,,,missing_without_reference
R7-0805-24,08,茨城県,0805,土浦,久保田病院,石岡市,matched,normalized_exact,140.28949069669895,36.206262663389715,unique,病院,081108590243,久保田病院,茨城県石岡市行里川２６－３,140.289457,36.206270,0805,3.1,agree
R7-0805-25,08,茨城県,0805,土浦,野上病院,土浦市,matched,normalized_exact,140.20659580869676,36.08223229646026,unique,病院,081108590142,野上病院,茨城県土浦市東崎町６－８,140.206437,36.082278,0805,15.1,agree
R7-0805-26,08,茨城県,0805,土浦,医療法人社団桜水会外科・内科天の橋立,土浦市,matched,normalized_exact,140.17445672840648,36.0683925793178,unique,診療所,082208593652,医療法人社団桜水会　外科・内科天の橋立,茨城県土浦市天川２－１００８－６４７,140.199167,36.068611,0805,2221.1,conflict
R7-0805-27,08,茨城県,0805,土浦,よつばクリニック,土浦市,unmatched,none,,,none,,,,,,,,,missing_without_reference
R7-0805-28,08,茨城県,0805,土浦,山王台病院附属眼科・内科クリニック,石岡市,matched,normalized_exact,140.29234038521224,36.18901367541182,unique,診療所,082208593274,山王台病院附属眼科・内科クリニック,茨城県石岡市東石岡５－２－３３,140.295556,36.185833,0805,456.5,minor_gap
R7-0805-29,08,茨城県,0805,土浦,府中クリニック,石岡市,matched,normalized_exact,140.27318408989757,36.198718230548735,unique,診療所,082208592538,府中クリニック,茨城県石岡市府中５－１１－１,140.277778,36.191667,0805,885.8,minor_gap
R7-0805-30,08,茨城県,0805,土浦,中央大祢整形形成外科,土浦市,matched,normalized_exact,140.20140761788463,36.0835319366899,unique,診療所,082208590071,中央大祢整形形成外科,茨城県土浦市中央２－９－２,140.204444,36.080278,0805,453.2,minor_gap
R7-0805-31,08,茨城県,0805,土浦,医療法人社団福民会長尾眼科,石岡市,matched,normalized_exact,140.29228347503383,36.203101152422725,none,,,,,,,,,no_reference
R7-0805-32,08,茨城県,0805,土浦,仲田耳鼻咽喉科医院,石岡市,matched,normalized_exact,140.30954179609913,36.189615496399064,unique,診療所,082208600495,仲田耳鼻咽喉科医院,茨城県石岡市東大橋２８３０－１,140.319444,36.191944,0805,925.6,minor_gap
R7-0805-33,08,茨城県,0805,土浦,アグリホームクリニックかすみがうら,,unmatched,none,,,none,,,,,,,,,missing_without_reference
R7-0806-14,08,茨城県,0806,つくば,筑波大学附属病院,つくば市,matched,normalized_exact,140.10165747845866,36.09289299273236,unique,病院,081108610019,筑波大学附属病院,茨城県つくば市天久保２－１－１,140.101291,36.092565,0806,49.1,agree
R7-0806-15,08,茨城県,0806,つくば,医療法人社団 筑波記念会 筑波記念病院,つくば市,matched,normalized_suffix,140.07904843205088,36.107594413228725,unique,病院,081108610077,医療法人社団筑波記念会筑波記念病院,茨城県つくば市要１１８７－２９９,140.080184,36.107427,0806,103.7,minor_gap
R7-0806-16,08,茨城県,0806,つくば,筑波メディカルセンター病院,つくば市,matched,normalized_exact,140.10656056852255,36.09212827815178,none,,,,,,,,,no_reference
R7-0806-17,08,茨城県,0806,つくば,医療法人社団桜水会筑波病院,つくば市,matched,normalized_exact,140.1375288782884,36.06904013718988,unique,病院,081108610110,医療法人社団桜水会　筑波病院,茨城県つくば市大角豆１７６１,140.140278,36.065833,0806,433.9,minor_gap
R7-0806-18,08,茨城県,0806,つくば,筑波学園病院,つくば市,matched,normalized_exact,140.09784794390225,36.03875229626536,none,,,,,,,,,no_reference
R7-0806-19,08,茨城県,0806,つくば,いちはら病院,つくば市,matched,normalized_exact,140.0802035802907,36.138830103075044,none,,,,,,,,,no_reference
R7-0806-20,08,茨城県,0806,つくば,茎崎アオイ病院,つくば市,matched,normalized_exact,140.12455103180918,35.98711386328412,none,,,,,,,,,no_reference
R7-0806-21,08,茨城県,0806,つくば,医療法人社団双愛会 つくば双愛病院,つくば市,matched,normalized_exact,140.11594370103742,36.00389007194774,unique,病院,081108610149,医療法人社団双愛会つくば双愛病院,茨城県つくば市高崎１００８,140.119167,36.000556,0806,470.7,minor_gap
R7-0806-22,08,茨城県,0806,つくば,きぬ医師会病院,常総市,matched,normalized_exact,139.99841034320784,36.02522954692579,unique,病院,081108640089,きぬ医師会病院,茨城県常総市新井木町１３番地３,139.998356,36.025354,0806,14.7,agree
R7-0806-23,08,茨城県,0806,つくば,水海道西部病院,常総市,matched,normalized_exact,139.96749780212863,36.0282818378172,none,,,,,,,,,no_reference
R7-0806-24,08,茨城県,0806,つくば,医療法人社団恵仁会 筑波中央病院,つくば市,matched,normalized_exact,140.08629527123864,36.176699396394305,unique,病院,081108610080,医療法人恵仁会筑波中央病院,茨城県つくば市北条５１１８,140.086304,36.176692,0806,1.1,agree
R7-0806-25,08,茨城県,0806,つくば,水海道さくら病院,常総市,matched,normalized_exact,139.99024548288565,36.03362702607216,none,,,,,,,,,no_reference
R7-0806-26,08,茨城県,0806,つくば,医療法人社団筑三会筑波胃腸病院,つくば市,matched,normalized_exact,140.13870019954203,35.98735051299112,unique,病院,081108610107,医療法人社団筑三会筑波胃腸病院,茨城県つくば市高見原１－２－３９,140.138680,35.987350,0806,1.8,agree
R7-0806-27,08,茨城県,0806,つくば,紫峰の森クリニック,つくば市,matched,normalized_exact,140.05702046685244,36.074768259431266,none,,,,,,,,,no_reference
R7-0806-28,08,茨城県,0806,つくば,アグリホームクリニックつくばみらい,つくばみらい市,unmatched,none,,,none,,,,,,,,,missing_without_reference
R7-0806-29,08,茨城県,0806,つくば,つくばみらい遠藤レディースクリニック,つくばみらい市,unmatched,none,,,none,,,,,,,,,missing_without_reference
R7-0806-30,08,茨城県,0806,つくば,寺田医院,常総市,matched,normalized_exact,139.93713955455593,35.99453288821636,unique,診療所,082208640921,寺田医院,茨城県常総市菅生町１７１７,139.940278,35.991389,0806,449.4,minor_gap
R7-0806-31,08,茨城県,0806,つくば,医療法人渋谷クリニック,つくば市,matched,normalized_exact,140.14054768723622,36.097887049646765,none,,,,,,,,,no_reference
R7-0806-32,08,茨城県,0806,つくば,ひがし外科内科医院,つくば市,matched,normalized_exact,140.13257595894726,36.052645263974505,none,,,,,,,,,no_reference
R7-0806-33,08,茨城県,0806,つくば,つくば橋本眼科,つくば市,matched,normalized_exact,140.14511727325979,36.09165703202914,unique,診療所,082208690290,つくば橋本眼科,茨城県つくば市古来沖畑５３０,140.148333,36.088333,0806,469.2,minor_gap
R7-0806-34,08,茨城県,0806,つくば,庄司クリニック,つくば市,matched,normalized_exact,140.0643287171664,36.023841450545746,unique,診療所,082208695093,庄司クリニック,茨城県つくば市中野１５８－１,140.067778,36.020556,0806,479.3,minor_gap
R7-0806-35,08,茨城県,0806,つくば,大見クリニック,つくば市,matched,normalized_exact,140.1455255887881,36.09223646117945,unique,診療所,082208692337,大見クリニック,茨城県つくば市古来３２０－５,140.150000,36.083333,0806,1068.5,conflict
R7-0806-36,08,茨城県,0806,つくば,なないろレディースクリニック,,candidate_only,none,,,unique_municipality_unverified,診療所,082208697071,なないろレディースクリニック,茨城県つくば市西大沼６３６－１０,140.113889,36.059722,0806,,missing_with_reference
R7-0806-37,08,茨城県,0806,つくば,なないろもあバースクリニック,,candidate_only,none,,,none,,,,,,,,,missing_without_reference
R7-0807-14,08,茨城県,0807,取手・竜ヶ崎,東京医科大学茨城医療センター,阿見町,matched,normalized_exact,140.21703781754573,36.03670575364033,unique,病院,081108590171,東京医科大学茨城医療センター,茨城県稲敷郡阿見町中央３丁目２０－１,140.219722,36.033056,0807,472.2,minor_gap
R7-0807-15,08,茨城県,0807,取手・竜ヶ崎,牛久愛和総合病院,牛久市,matched,normalized_exact,140.14256125469925,35.99845414669188,none,,,,,,,,,no_reference
R7-0807-16,08,茨城県,0807,取手・竜ヶ崎,ＪＡとりで総合医療センター,取手市,matched,normalized_exact,140.0687431089265,35.91093882884574,none,,,,,,,,,no_reference
R7-0807-17,08,茨城県,0807,取手・竜ヶ崎,つくばセントラル病院,牛久市,matched,normalized_exact,140.15806348801482,35.98213766241753,unique,病院,081108580253,つくばセントラル病院,茨城県牛久市柏田町１５８９－３,140.157721,35.983229,0807,125.2,minor_gap
R7-0807-18,08,茨城県,0807,取手・竜ヶ崎,龍ケ崎済生会病院,龍ケ崎市,matched,normalized_exact,140.2026606876786,35.9334797933036,none,,,,,,,,,no_reference
R7-0807-19,08,茨城県,0807,取手・竜ヶ崎,社会医療法人社団光仁会総合守谷第一病院,守谷市,matched,normalized_exact,139.96751002421706,35.967308230373845,unique,病院,081108640119,社会医療法人社団光仁会総合守谷第一病院,茨城県守谷市松前台１－１７,139.966887,35.967289,0807,56.1,agree
R7-0807-20,08,茨城県,0807,取手・竜ヶ崎,医療法人美湖会美浦中央病院,美浦村,matched,normalized_exact,140.3169818438005,36.00449177022438,unique,病院,081108590168,医療法人美湖会美浦中央病院,茨城県稲敷郡美浦村宮地５９６,140.316277,36.003649,0807,113.1,minor_gap
R7-0807-21,08,茨城県,0807,取手・竜ヶ崎,医療法人三星会茨城リハビリテーション病院,守谷市,matched,normalized_exact,140.01752617508387,35.95355110137446,unique,病院,081108640050,医療法人三星会　茨城リハビリテーション病院,茨城県守谷市同地字仲山３６０,140.020556,35.950278,0807,454.8,minor_gap
R7-0807-22,08,茨城県,0807,取手・竜ヶ崎,守谷慶友病院,守谷市,matched,normalized_exact,139.97865921978314,35.95340809654274,none,,,,,,,,,no_reference
R7-0807-23,08,茨城県,0807,取手・竜ヶ崎,取手北相馬保健医療センター医師会病院,取手市,matched,normalized_exact,140.02540871525824,35.91750904440817,unique,病院,081108580136,取手北相馬保健医療センター医師会病院,茨城県取手市野々井１９２６,140.025542,35.917680,0807,22.5,agree
R7-0807-24,08,茨城県,0807,取手・竜ヶ崎,宮本病院,稲敷市,matched,normalized_exact,140.38575772248709,35.940355860915915,none,,,,,,,,,no_reference
R7-0807-25,08,茨城県,0807,取手・竜ヶ崎,茨城県立医療大学付属病院,阿見町,matched,normalized_exact,140.2097981235498,36.02800894127214,unique,病院,081108590227,茨城県立医療大学付属病院,茨城県稲敷郡阿見町阿見４７３３,140.209849,36.028099,0807,11.0,agree
R7-0807-26,08,茨城県,0807,取手・竜ヶ崎,牛尾病院,龍ケ崎市,matched,normalized_exact,140.1476494698005,35.928880223404576,unique,病院,081108580266,牛尾病院,茨城県龍ケ崎市馴柴町１－１５－１,140.150833,35.925556,0807,467.8,minor_gap
R7-0807-27,08,茨城県,0807,取手・竜ヶ崎,東取手病院,取手市,matched,normalized_exact,140.0859641680534,35.90093812356643,unique,病院,081108580110,東取手病院,茨城県取手市井野２６８,140.085950,35.900916,0807,2.8,agree
