record_id,area_code,facility_name,facility_name_normalized,municipality,match_status,match_method,reason_code,candidate_count,match_score,p04_feature_index,p04_name,p04_name_normalized,p04_category,p04_address,p04_municipality,p04_beds,longitude,latitude
R7-2306-60,2306,医療法人いつき会 樹クリニック,いつき会樹クリニック,犬山市,matched,normalized_exact,,1,,102530,医療法人いつき会樹クリニック,いつき会樹クリニック,2,犬山市上坂町5-232,犬山市,9,136.92917017626735,35.372269789218024
R7-2306-61,2306,いたつ内科クリニック,いたつ内科クリニック,犬山市,matched,normalized_exact,,1,,99314,いたつ内科クリニック,いたつ内科クリニック,2,犬山市字裏之門50,犬山市,19,136.9509787,35.33073785
R7-2306-62,2306,医療法人和恵会 はやかわ・すずきクリニック,和恵会はやかわすずきクリニック,春日井市,matched,normalized_exact,,1,,103257,医療法人和恵会　はやかわ・すずきクリニック,和恵会はやかわすずきクリニック,2,春日井市柏原町3-185,春日井市,6,136.9599554,35.24517239
R7-2306-63,2306,出川もりクリニック,出川もりクリニック,春日井市,matched,normalized_exact,,1,,104896,出川もりクリニック,出川もりクリニック,2,春日井市出川町５丁目２５番６,春日井市,4,137.0220348,35.2674721
R7-2306-64,2306,平松内科・呼吸器内科 小牧ぜんそく睡眠リハビリクリニック,平松内科呼吸器内科小牧ぜんそく睡眠リハビリクリニック,小牧市,matched,normalized_exact,,1,,107344,平松内科・呼吸器内科　小牧ぜんそく睡眠リハビリクリニック,平松内科呼吸器内科小牧ぜんそく睡眠リハビリクリニック,2,小牧市小牧１丁目５６５－３,小牧市,4,136.9211728,35.2907885
R7-2306-65,2306,宮田眼科,宮田眼科,犬山市,matched,normalized_exact,,1,,103960,宮田眼科,宮田眼科,2,犬山市松本町4-111,犬山市,2,136.95020347655733,35.37971182129859
R7-2306-66,2306,宮川クリニック,宮川クリニック,扶桑町,matched,normalized_exact,,1,,103950,宮川クリニック,宮川クリニック,2,丹羽郡扶桑町大字柏森字天神334,扶桑町,2,136.8980187,35.34260851
R7-2306-67,2306,コスモス眼科,コスモス眼科,大口町,matched,normalized_exact,,1,,100106,コスモス眼科,コスモス眼科,2,丹羽郡大口町余野6-123,大口町,1,136.9001704,35.34070204
R7-2307-14,2307,公立西知多総合病院,公立西知多総合病院,東海市,matched,normalized_exact,,1,,104174,公立西知多総合病院,公立西知多総合病院,1,東海市中ノ池3-1-1,東海市,468,136.8992615512899,34.999156888800144
R7-2307-15,2307,地方独立行政法人知多半島総合医療機構知多半島総合医療センター,知多半島総合医療機構知多半島総合医療センタ,半田市,unmatched,none,no_name_match,0,,,,,,,,,,
R7-2307-16,2307,国立研究開発法人国立長寿医療研究センター,国立長寿医療研究センタ,大府市,matched,normalized_exact,,1,,104322,国立研究開発法人　国立長寿医療研究センター,国立長寿医療研究センタ,1,大府市森岡町7-430,大府市,383,136.9508432863179,34.99753538431522
R7-2307-17,2307,地方独立行政法人知多半島総合医療機構知多半島りんくう病院,知多半島総合医療機構知多半島りんくう病院,常滑市,unmatched,none,no_name_match,0,,,,,,,,,,
R7-2307-18,2307,小嶋病院,小嶋病院,東海市,matched,normalized_exact,,1,,105003,小嶋病院,小嶋病院,1,東海市大田町後田97,東海市,240,136.8935786,35.02074544
R7-2307-19,2307,医療法人 贈恩会 知多小嶋記念病院,贈恩会知多小嶋記念病院,知多市,matched,normalized_suffix,,1,,106135,知多小嶋記念病院,知多小嶋記念病院,1,知多市新知字永井2-1,知多市,227,136.86270438483274,34.97811172433222
R7-2307-20,2307,あいち小児保健医療総合センター,あいち小児保健医療総合センタ,大府市,matched,normalized_exact,,1,,99041,あいち小児保健　医療総合センター,あいち小児保健医療総合センタ,1,大府市森岡町7-426,大府市,200,136.954014,34.998502
R7-2307-21,2307,愛知県厚生農業協同組合連合会知多厚生病院,愛知県知多厚生病院,美浜町,matched,normalized_exact,,1,,102250,愛知県厚生農業協同組合連合会　知多厚生病院,愛知県知多厚生病院,1,知多郡美浜町大字河和字西谷81-6,美浜町,199,136.90639078259545,34.775967142563424
R7-2307-22,2307,医療法人赫和会杉石病院,赫和会杉石病院,武豊町,matched,normalized_exact,,1,,102687,医療法人赫和会　杉石病院,赫和会杉石病院,1,知多郡武豊町字向陽1-117,武豊町,140,136.9112676,34.84843424
R7-2307-23,2307,社会福祉法人　大同宏緑会　重心施設　にじいろのいえ,大同宏緑会重心施設にじいろのいえ,東海市,unmatched,none,no_name_match,0,,,,,,,,,,
R7-2307-24,2307,渡辺病院,渡辺病院,美浜町,matched,normalized_exact,,1,,106540,渡辺病院,渡辺病院,1,知多郡美浜町大字野間字上川田45-2,美浜町,111,136.8479984,34.76734598
R7-2307-25,2307,半田中央病院,半田中央病院,半田市,matched,normalized_exact,,1,,107156,半田中央病院,半田中央病院,1,半田市有脇町13-101,半田市,60,136.9606336413082,34.93734744727298
R7-2307-26,2307,医療法人共和会共和病院,共和会共和病院,大府市,matched,normalized_exact,,1,,102710,医療法人共和会　共和病院,共和会共和病院,1,大府市梶田町2-123,大府市,266,136.9667549,35.03959783
R7-2307-27,2307,医療法人 聖会 石川病院,聖会石川病院,武豊町,candidate_only,none,no_name_match,385,0.8,105687,石川病院,石川病院,1,知多郡武豊町字ヒジリ田23,武豊町,60,,
R7-2307-28,2307,西知多リハビリテーション病院,西知多リハビリテション病院,知多市,matched,normalized_exact,,1,,105588,西知多リハビリテーション病院,西知多リハビリテション病院,1,知多市岡田字野崎13,知多市,60,136.85639418772618,34.96928352640952
R7-2307-29,2307,医療法人双葉会 藤田病院,双葉会藤田病院,半田市,matched,normalized_exact,,1,,103053,医療法人双葉会　藤田病院,双葉会藤田病院,1,半田市泉町111-18,半田市,40,136.9277432016888,34.89468477366836
R7-2307-30,2307,結生クリニック,結生クリニック,半田市,matched,normalized_exact,,1,,104077,結生クリニック,結生クリニック,2,半田市彦洲町四丁目165番地1,半田市,0,136.8987185,34.89134657
R7-2307-31,2307,中野整形外科,中野整形外科,半田市,matched,normalized_exact,,1,,106320,中野整形外科,中野整形外科,2,半田市更生町2丁目150-5,半田市,0,136.927919062231,34.892401322549304
R7-2307-32,2307,医療法人双葉会 ふたばクリニック,双葉会ふたばクリニック,半田市,matched,normalized_suffix,,1,,98860,（医）双葉会ふたばクリニック,医双葉会ふたばクリニック,2,半田市吉田町6-82,半田市,19,136.8942341,34.89118978
R7-2307-33,2307,あおぞらファミリークリニック,あおぞらファミリクリニック,大府市,unmatched,none,outside_area_polygon,1,,,,,,,,,,
R7-2307-34,2307,前原整形外科リハビリテーションクリニック,前原整形外科リハビリテションクリニック,大府市,matched,normalized_exact,,1,,105798,前原整形外科リハビリテーションクリニック,前原整形外科リハビリテションクリニック,2,大府市北崎町五丁目５５番地,大府市,19,136.98482149311238,35.036195031879174
R7-2307-35,2307,医療法人清樹会 知多サザンクリニック,清樹会知多サザンクリニック,知多市,matched,normalized_exact,,1,,103004,医療法人清樹会知多ｻｻﾞﾝｸﾘﾆｯｸ,清樹会知多サザンクリニック,2,知多市南粕谷新海1-115,知多市,19,136.837755,34.93889323
R7-2307-36,2307,浅井外科,浅井外科,阿久比町,matched,normalized_exact,,1,,105755,浅井外科,浅井外科,2,阿久比町白沢字天神前33-2,阿久比町,19,136.91390566652808,34.95525806194643
R7-2307-37,2307,医療法人宏友会 竹内整形外科・内科クリニック,宏友会竹内整形外科内科クリニック,阿久比町,matched,normalized_suffix,,1,,98825,（医）宏友会　竹内整形外科・内科クリニック,医宏友会竹内整形外科内科クリニック,2,阿久比町萩字新川35,阿久比町,19,136.9290109,34.9185709
R7-2307-38,2307,浜田整形外科・内科クリニック,浜田整形外科内科クリニック,美浜町,matched,normalized_exact,,1,,107228,浜田整形外科・内科クリニック,浜田整形外科内科クリニック,2,美浜町古布字屋敷182-5,美浜町,19,136.92119452158582,34.76171171584197
R7-2307-39,2307,榊原整形外科,榊原整形外科,武豊町,matched,normalized_exact,,1,,104451,榊原整形外科,榊原整形外科,2,武豊町向陽5-2,武豊町,19,136.90843621054586,34.84645290119275
R7-2307-40,2307,名古屋南脳神経外科クリニック,名古屋南脳神経外科クリニック,大府市,unmatched,none,no_name_match,0,,,,,,,,,,
R7-2307-41,2307,広川レディスクリニック,広川レディスクリニック,大府市,matched,normalized_exact,,1,,104194,広川レディスクリニック,広川レディスクリニック,2,大府市一屋町四丁目８８,大府市,18,136.9536078181088,35.02759915200616
R7-2307-42,2307,産院いしがせの森,産院いしがせの森,大府市,matched,normalized_exact,,1,,104662,産院いしがせの森,産院いしがせの森,2,大府市森岡町1-193,大府市,17,136.9504378,35.00747707
R7-2307-43,2307,広渡レディスクリニック,広渡レディスクリニック,阿久比町,matched,normalized_exact,,1,,104197,広渡レディスクリニック,広渡レディスクリニック,2,阿久比町白沢字天神前27,阿久比町,12,136.9144969624429,34.95578049457657
R7-2307-44,2307,友田クリニック,友田クリニック,知多市,matched,normalized_exact,,1,,107848,友田クリニック,友田クリニック,2,知多市新舞子字明知山30-1,知多市,11,136.8292882,34.94879666
R7-2307-45,2307,尾関眼科クリニック,尾関眼科クリニック,大府市,matched,normalized_exact,,1,,107183,尾関眼科クリニック,尾関眼科クリニック,2,大府市横根町名高山４６番地の１,大府市,3,136.9724837,35.032721
R7-2307-46,2307,浅見眼科手術クリニック,浅見眼科手術クリニック,大府市,unmatched,none,no_name_match,0,,,,,,,,,,
R7-2307-47,2307,原田レディースクリニック,原田レディスクリニック,知多市,matched,normalized_exact,,1,,104112,原田レディースクリニック,原田レディスクリニック,2,知多市寺本新町1丁目172,知多市,16,136.877387,34.99342986
R7-2308-14,2308,愛知県厚生農業協同組合連合会 豊田厚生病院,愛知県豊田厚生病院,豊田市,matched,normalized_exact,,1,,102251,愛知県厚生農業協同組合連合会　豊田厚生病院,愛知県豊田厚生病院,1,豊田市浄水町伊保原500-1,豊田市,606,137.13422888682982,35.1203602457396
R7-2308-15,2308,トヨタ記念病院,トヨタ記念病院,豊田市,matched,normalized_exact,,1,,100945,トヨタ記念病院,トヨタ記念病院,1,豊田市平和町1-1,豊田市,527,137.175306,35.05771376
R7-2308-16,2308,名豊病院,名豊病院,豊田市,unmatched,none,no_name_match,0,,,,,,,,,,
R7-2308-17,2308,豊田地域医療センター,豊田地域医療センタ,豊田市,matched,normalized_exact,,1,,107474,豊田地域医療センター,豊田地域医療センタ,1,豊田市西山町3-30-1,豊田市,150,137.1543146,35.10763657
R7-2308-18,2308,医療法人寿光会 寿光会中央病院,寿光会寿光会中央病院,みよし市,matched,normalized_exact,,1,,102900,医療法人寿光会　寿光会中央病院,寿光会寿光会中央病院,1,みよし市三好町石畑5,みよし市,173,137.0636783,35.08914119
R7-2308-19,2308,愛知県厚生農業協同組合連合会足助病院,愛知県足助病院,豊田市,matched,normalized_exact,,1,,102249,愛知県厚生農業協同組合連合会　足助病院,愛知県足助病院,1,豊田市岩神町仲田20,豊田市,148,137.30574094877338,35.13005974619948
R7-2308-20,2308,みよし市民病院,みよし市民病院,みよし市,matched,normalized_exact,,1,,101821,みよし市民病院,みよし市民病院,1,みよし市三好町八和田山15,みよし市,122,137.0775897,35.07945855
R7-2308-21,2308,医療法人三九会 三九朗病院,三九会三九朗病院,豊田市,matched,normalized_exact,,1,,102822,医療法人三九会　三九朗病院,三九会三九朗病院,1,豊田市小坂町7-80,豊田市,140,137.143725,35.08696289
R7-2308-22,2308,医療法人 若宮会 菊池病院,若宮会菊池病院,豊田市,matched,normalized_exact,,1,,102897,医療法人若宮会　菊池病院,若宮会菊池病院,1,豊田市若宮町5-1,豊田市,111,137.1549957,35.09149631
R7-2308-23,2308,さくら病院,さくら病院,豊田市,matched,normalized_exact,,1,,100273,さくら病院,さくら病院,1,豊田市豊栄町11-131,豊田市,95,137.1439717,35.04188376
R7-2308-24,2308,家田病院,家田病院,豊田市,unmatched,none,no_name_match,0,,,,,,,,,,
R7-2308-25,2308,医療法人慈和会 吉田整形外科病院,慈和会吉田整形外科病院,豊田市,matched,normalized_exact,,1,,102850,医療法人慈和会　吉田整形外科病院,慈和会吉田整形外科病院,1,豊田市御立町7-100,豊田市,78,137.1772754,35.07347548
R7-2308-26,2308,医療法人豊寿会 斉藤病院,豊寿会斉藤病院,豊田市,matched,normalized_exact,,1,,103176,医療法人豊寿会　斉藤病院,豊寿会斉藤病院,1,豊田市四郷町森前166-1,豊田市,69,137.1680019,35.12179177
R7-2308-27,2308,医療法人清慈会 鈴木病院,清慈会鈴木病院,豊田市,matched,normalized_exact,,1,,103003,医療法人清慈会　鈴木病院,清慈会鈴木病院,1,豊田市月見町1-10-8,豊田市,68,137.1530578,35.08868861
R7-2308-28,2308,医療法人社団以心会 中野胃腸病院,以心会中野胃腸病院,豊田市,matched,normalized_exact,,1,,102870,医療法人社団以心会　中野胃腸病院,以心会中野胃腸病院,1,豊田市駒新町金山1-12,豊田市,67,137.04714479296624,35.01849180884673
R7-2308-29,2308,医療法人三九会　三九朗東リハビリテーション病院,三九会三九朗東リハビリテション病院,豊田市,unmatched,none,no_name_match,0,,,,,,,,,,
