published_fy,pref_code,pref_name,area_code,area_name,demand_category,year,year_label,receipts_per_month
R7,10,群馬県,1003,伊勢崎,在宅（訪問診療）,2035,2035年度（現状投影）,3481.926724176549
R7,10,群馬県,1003,伊勢崎,在宅（訪問診療）,2040,2040年度（現状投影）,3794.3654648377174
R7,10,群馬県,1003,伊勢崎,在宅（訪問診療）,2045,2045年度（現状投影）,3973.834813831105
R7,10,群馬県,1003,伊勢崎,在宅（訪問診療）,2050,2050年度（現状投影）,4070.038808913615
R7,10,群馬県,1003,伊勢崎,外来,2024,2024年度,163093.83333333334
R7,10,群馬県,1003,伊勢崎,外来,2030,2030年度（現状投影）,164636.28764597877
R7,10,群馬県,1003,伊勢崎,外来,2035,2035年度（現状投影）,164430.04855814364
R7,10,群馬県,1003,伊勢崎,外来,2040,2040年度（現状投影）,163110.56586170825
R7,10,群馬県,1003,伊勢崎,外来,2045,2045年度（現状投影）,161257.72233607265
R7,10,群馬県,1003,伊勢崎,外来,2050,2050年度（現状投影）,158866.3937027033
R7,10,群馬県,1004,高崎・安中,在宅（訪問診療）,2024,2024年度,5207.416666666666
R7,10,群馬県,1004,高崎・安中,在宅（訪問診療）,2030,2030年度（現状投影）,6145.921970270703
R7,10,群馬県,1004,高崎・安中,在宅（訪問診療）,2035,2035年度（現状投影）,6850.202287469047
R7,10,群馬県,1004,高崎・安中,在宅（訪問診療）,2040,2040年度（現状投影）,7397.582249279547
R7,10,群馬県,1004,高崎・安中,在宅（訪問診療）,2045,2045年度（現状投影）,7592.409497232362
R7,10,群馬県,1004,高崎・安中,在宅（訪問診療）,2050,2050年度（現状投影）,7580.22166834221
R7,10,群馬県,1004,高崎・安中,外来,2024,2024年度,313848.7500000001
R7,10,群馬県,1004,高崎・安中,外来,2030,2030年度（現状投影）,313666.4694896293
R7,10,群馬県,1004,高崎・安中,外来,2035,2035年度（現状投影）,309255.3224928353
R7,10,群馬県,1004,高崎・安中,外来,2040,2040年度（現状投影）,302939.92319870676
R7,10,群馬県,1004,高崎・安中,外来,2045,2045年度（現状投影）,296434.6035464052
R7,10,群馬県,1004,高崎・安中,外来,2050,2050年度（現状投影）,290152.555920078
R7,10,群馬県,1005,藤岡,在宅（訪問診療）,2024,2024年度,638.9166666666666
R7,10,群馬県,1005,藤岡,在宅（訪問診療）,2030,2030年度（現状投影）,740.8437628552665
R7,10,群馬県,1005,藤岡,在宅（訪問診療）,2035,2035年度（現状投影）,801.9504298559904
R7,10,群馬県,1005,藤岡,在宅（訪問診療）,2040,2040年度（現状投影）,852.4581879400762
R7,10,群馬県,1005,藤岡,在宅（訪問診療）,2045,2045年度（現状投影）,861.2966636910061
R7,10,群馬県,1005,藤岡,在宅（訪問診療）,2050,2050年度（現状投影）,826.7149472984751
R7,10,群馬県,1005,藤岡,外来,2024,2024年度,44321.083333333336
R7,10,群馬県,1005,藤岡,外来,2030,2030年度（現状投影）,42301.88783256442
R7,10,群馬県,1005,藤岡,外来,2035,2035年度（現状投影）,40426.442144060115
R7,10,群馬県,1005,藤岡,外来,2040,2040年度（現状投影）,38210.71328067695
R7,10,群馬県,1005,藤岡,外来,2045,2045年度（現状投影）,35954.95524522716
R7,10,群馬県,1005,藤岡,外来,2050,2050年度（現状投影）,33853.59620395475
R7,10,群馬県,1006,富岡,在宅（訪問診療）,2024,2024年度,706.1666666666666
R7,10,群馬県,1006,富岡,在宅（訪問診療）,2030,2030年度（現状投影）,789.5386157013469
R7,10,群馬県,1006,富岡,在宅（訪問診療）,2035,2035年度（現状投影）,837.6143014846483
R7,10,群馬県,1006,富岡,在宅（訪問診療）,2040,2040年度（現状投影）,866.7623994747621
R7,10,群馬県,1006,富岡,在宅（訪問診療）,2045,2045年度（現状投影）,875.048234833786
R7,10,群馬県,1006,富岡,在宅（訪問診療）,2050,2050年度（現状投影）,836.7810998478438
R7,10,群馬県,1006,富岡,外来,2024,2024年度,41673.166666666664
R7,10,群馬県,1006,富岡,外来,2030,2030年度（現状投影）,38926.08771976257
R7,10,群馬県,1006,富岡,外来,2035,2035年度（現状投影）,36648.55086479727
R7,10,群馬県,1006,富岡,外来,2040,2040年度（現状投影）,34045.09588725406
R7,10,群馬県,1006,富岡,外来,2045,2045年度（現状投影）,31340.289954355765
R7,10,群馬県,1006,富岡,外来,2050,2050年度（現状投影）,28860.123979574066
R7,10,群馬県,1007,吾妻,在宅（訪問診療）,2024,2024年度,274.58333333333337
R7,10,群馬県,1007,吾妻,在宅（訪問診療）,2030,2030年度（現状投影）,285.6960698231569
R7,10,群馬県,1007,吾妻,在宅（訪問診療）,2035,2035年度（現状投影）,302.00164905976374
R7,10,群馬県,1007,吾妻,在宅（訪問診療）,2040,2040年度（現状投影）,323.65325178126466
R7,10,群馬県,1007,吾妻,在宅（訪問診療）,2045,2045年度（現状投影）,335.3759636483213
R7,10,群馬県,1007,吾妻,在宅（訪問診療）,2050,2050年度（現状投影）,313.3861515716919
R7,10,群馬県,1007,吾妻,外来,2024,2024年度,21037.333333333332
R7,10,群馬県,1007,吾妻,外来,2030,2030年度（現状投影）,19237.75933711569
R7,10,群馬県,1007,吾妻,外来,2035,2035年度（現状投影）,17975.590185107256
R7,10,群馬県,1007,吾妻,外来,2040,2040年度（現状投影）,16497.21087378312
R7,10,群馬県,1007,吾妻,外来,2045,2045年度（現状投影）,14927.92476846399
R7,10,群馬県,1007,吾妻,外来,2050,2050年度（現状投影）,13443.841074699729
R7,10,群馬県,1008,沼田,在宅（訪問診療）,2024,2024年度,369.75000000000006
R7,10,群馬県,1008,沼田,在宅（訪問診療）,2030,2030年度（現状投影）,386.9208127996904
R7,10,群馬県,1008,沼田,在宅（訪問診療）,2035,2035年度（現状投影）,403.44312422935667
R7,10,群馬県,1008,沼田,在宅（訪問診療）,2040,2040年度（現状投影）,425.7933115867074
R7,10,群馬県,1008,沼田,在宅（訪問診療）,2045,2045年度（現状投影）,438.4867775725921
R7,10,群馬県,1008,沼田,在宅（訪問診療）,2050,2050年度（現状投影）,419.6986993181557
R7,10,群馬県,1008,沼田,外来,2024,2024年度,47824.083333333336
R7,10,群馬県,1008,沼田,外来,2030,2030年度（現状投影）,43631.7477520505
R7,10,群馬県,1008,沼田,外来,2035,2035年度（現状投影）,40865.15896170874
R7,10,群馬県,1008,沼田,外来,2040,2040年度（現状投影）,37830.60629643155
R7,10,群馬県,1008,沼田,外来,2045,2045年度（現状投影）,34595.876547738226
R7,10,群馬県,1008,沼田,外来,2050,2050年度（現状投影）,31478.239849183003
R7,10,群馬県,1009,桐生,在宅（訪問診療）,2024,2024年度,1545.5
R7,10,群馬県,1009,桐生,在宅（訪問診療）,2030,2030年度（現状投影）,1765.6822528927405
R7,10,群馬県,1009,桐生,在宅（訪問診療）,2035,2035年度（現状投影）,1924.6292526084887
R7,10,群馬県,1009,桐生,在宅（訪問診療）,2040,2040年度（現状投影）,2008.9725654344616
R7,10,群馬県,1009,桐生,在宅（訪問診療）,2045,2045年度（現状投影）,1957.5035189138398
R7,10,群馬県,1009,桐生,在宅（訪問診療）,2050,2050年度（現状投影）,1844.7847914184904
R7,10,群馬県,1009,桐生,外来,2024,2024年度,102896.33333333334
R7,10,群馬県,1009,桐生,外来,2030,2030年度（現状投影）,95115.98547970649
R7,10,群馬県,1009,桐生,外来,2035,2035年度（現状投影）,89242.58557116601
R7,10,群馬県,1009,桐生,外来,2040,2040年度（現状投影）,83129.10715028274
R7,10,群馬県,1009,桐生,外来,2045,2045年度（現状投影）,77348.1164895218
R7,10,群馬県,1009,桐生,外来,2050,2050年度（現状投影）,72027.55577436757
R7,10,群馬県,1010,太田・館林,在宅（訪問診療）,2024,2024年度,3858.500000000001
R7,10,群馬県,1010,太田・館林,在宅（訪問診療）,2030,2030年度（現状投影）,4697.645233190452
R7,10,群馬県,1010,太田・館林,在宅（訪問診療）,2035,2035年度（現状投影）,5329.842021146131
R7,10,群馬県,1010,太田・館林,在宅（訪問診療）,2040,2040年度（現状投影）,5733.508544679076
R7,10,群馬県,1010,太田・館林,在宅（訪問診療）,2045,2045年度（現状投影）,5802.147854240689
R7,10,群馬県,1010,太田・館林,在宅（訪問診療）,2050,2050年度（現状投影）,5719.834410173642
R7,10,群馬県,1010,太田・館林,外来,2024,2024年度,243821.41666666663
R7,10,群馬県,1010,太田・館林,外来,2030,2030年度（現状投影）,242628.71295752807
R7,10,群馬県,1010,太田・館林,外来,2035,2035年度（現状投影）,238917.91503036759
R7,10,群馬県,1010,太田・館林,外来,2040,2040年度（現状投影）,233561.36361186596
R7,10,群馬県,1010,太田・館林,外来,2045,2045年度（現状投影）,228551.3063159533
R7,10,群馬県,1010,太田・館林,外来,2050,2050年度（現状投影）,223987.76137752985
R7,11,埼玉県,1101,南部,在宅（訪問診療）,2024,2024年度,7260.666666666667
R7,11,埼玉県,1101,南部,在宅（訪問診療）,2030,2030年度（現状投影）,9528.56670114934
R7,11,埼玉県,1101,南部,在宅（訪問診療）,2035,2035年度（現状投影）,10782.318859258794
R7,11,埼玉県,1101,南部,在宅（訪問診療）,2040,2040年度（現状投影）,11678.146446237848
R7,11,埼玉県,1101,南部,在宅（訪問診療）,2045,2045年度（現状投影）,12166.122346299375
R7,11,埼玉県,1101,南部,在宅（訪問診療）,2050,2050年度（現状投影）,12563.20890043251
R7,11,埼玉県,1101,南部,外来,2024,2024年度,476449.24999999994
R7,11,埼玉県,1101,南部,外来,2030,2030年度（現状投影）,488405.1188889003
R7,11,埼玉県,1101,南部,外来,2035,2035年度（現状投影）,496013.8088767963
R7,11,埼玉県,1101,南部,外来,2040,2040年度（現状投影）,502953.283077269
R7,11,埼玉県,1101,南部,外来,2045,2045年度（現状投影）,509851.18849644216
R7,11,埼玉県,1101,南部,外来,2050,2050年度（現状投影）,515670.9078443024
R7,11,埼玉県,1102,南西部,在宅（訪問診療）,2024,2024年度,5586.166666666667
R7,11,埼玉県,1102,南西部,在宅（訪問診療）,2030,2030年度（現状投影）,7394.89048043688
R7,11,埼玉県,1102,南西部,在宅（訪問診療）,2035,2035年度（現状投影）,8409.952668318185
R7,11,埼玉県,1102,南西部,在宅（訪問診療）,2040,2040年度（現状投影）,9053.571493784057
R7,11,埼玉県,1102,南西部,在宅（訪問診療）,2045,2045年度（現状投影）,9293.54771202277
R7,11,埼玉県,1102,南西部,在宅（訪問診療）,2050,2050年度（現状投影）,9449.847938300143
R7,11,埼玉県,1102,南西部,外来,2024,2024年度,401881.4166666666
R7,11,埼玉県,1102,南西部,外来,2030,2030年度（現状投影）,409130.08620515664
R7,11,埼玉県,1102,南西部,外来,2035,2035年度（現状投影）,412156.17272812006
R7,11,埼玉県,1102,南西部,外来,2040,2040年度（現状投影）,414760.6300707077
R7,11,埼玉県,1102,南西部,外来,2045,2045年度（現状投影）,418305.8628060331
R7,11,埼玉県,1102,南西部,外来,2050,2050年度（現状投影）,421700.920440854
R7,11,埼玉県,1103,東部,在宅（訪問診療）,2024,2024年度,10219.833333333334
R7,11,埼玉県,1103,東部,在宅（訪問診療）,2030,2030年度（現状投影）,13596.641966355377
R7,11,埼玉県,1103,東部,在宅（訪問診療）,2035,2035年度（現状投影）,15710.94058259975
R7,11,埼玉県,1103,東部,在宅（訪問診療）,2040,2040年度（現状投影）,16921.39444816494
R7,11,埼玉県,1103,東部,在宅（訪問診療）,2045,2045年度（現状投影）,16934.22451873053
R7,11,埼玉県,1103,東部,在宅（訪問診療）,2050,2050年度（現状投影）,16704.050608176083
R7,11,埼玉県,1103,東部,外来,2024,2024年度,705785.25
R7,11,埼玉県,1103,東部,外来,2030,2030年度（現状投影）,711473.0712266141
R7,11,埼玉県,1103,東部,外来,2035,2035年度（現状投影）,705942.238959514
R7,11,埼玉県,1103,東部,外来,2040,2040年度（現状投影）,699331.3679248373
R7,11,埼玉県,1103,東部,外来,2045,2045年度（現状投影）,696926.1192439875
R7,11,埼玉県,1103,東部,外来,2050,2050年度（現状投影）,697006.3490445109
R7,11,埼玉県,1104,さいたま,在宅（訪問診療）,2024,2024年度,21120.5
R7,11,埼玉県,1104,さいたま,在宅（訪問診療）,2030,2030年度（現状投影）,27430.662581808505
R7,11,埼玉県,1104,さいたま,在宅（訪問診療）,2035,2035年度（現状投影）,31159.854879181446
R7,11,埼玉県,1104,さいたま,在宅（訪問診療）,2040,2040年度（現状投影）,33945.90781006216
R7,11,埼玉県,1104,さいたま,在宅（訪問診療）,2045,2045年度（現状投影）,35550.75016471901
R7,11,埼玉県,1104,さいたま,在宅（訪問診療）,2050,2050年度（現状投影）,36707.242132061176
R7,11,埼玉県,1104,さいたま,外来,2024,2024年度,949252.0000000001
R7,11,埼玉県,1104,さいたま,外来,2030,2030年度（現状投影）,974260.8091140222
R7,11,埼玉県,1104,さいたま,外来,2035,2035年度（現状投影）,986665.3432778752
R7,11,埼玉県,1104,さいたま,外来,2040,2040年度（現状投影）,995648.3004632812
R7,11,埼玉県,1104,さいたま,外来,2045,2045年度（現状投影）,1003888.1672918546
R7,11,埼玉県,1104,さいたま,外来,2050,2050年度（現状投影）,1009948.5848263598
R7,11,埼玉県,1105,県央,在宅（訪問診療）,2024,2024年度,4043.166666666667
R7,11,埼玉県,1105,県央,在宅（訪問診療）,2030,2030年度（現状投影）,5285.114531281822
R7,11,埼玉県,1105,県央,在宅（訪問診療）,2035,2035年度（現状投影）,6126.224974932241
R7,11,埼玉県,1105,県央,在宅（訪問診療）,2040,2040年度（現状投影）,6658.233566987487
R7,11,埼玉県,1105,県央,在宅（訪問診療）,2045,2045年度（現状投影）,6790.697450617006
R7,11,埼玉県,1105,県央,在宅（訪問診療）,2050,2050年度（現状投影）,6680.248193549933
R7,11,埼玉県,1105,県央,外来,2024,2024年度,333937.25
R7,11,埼玉県,1105,県央,外来,2030,2030年度（現状投影）,330559.0207554104
R7,11,埼玉県,1105,県央,外来,2035,2035年度（現状投影）,324792.99738495523
R7,11,埼玉県,1105,県央,外来,2040,2040年度（現状投影）,317816.80783344194
R7,11,埼玉県,1105,県央,外来,2045,2045年度（現状投影）,312034.89197716047
R7,11,埼玉県,1105,県央,外来,2050,2050年度（現状投影）,307388.66645470465
R7,11,埼玉県,1106,川越比企,在宅（訪問診療）,2024,2024年度,8187.416666666666
R7,11,埼玉県,1106,川越比企,在宅（訪問診療）,2030,2030年度（現状投影）,10489.265061217171
R7,11,埼玉県,1106,川越比企,在宅（訪問診療）,2035,2035年度（現状投影）,12081.76109717243
R7,11,埼玉県,1106,川越比企,在宅（訪問診療）,2040,2040年度（現状投影）,13141.403537420947
R7,11,埼玉県,1106,川越比企,在宅（訪問診療）,2045,2045年度（現状投影）,13358.615929028801
R7,11,埼玉県,1106,川越比企,在宅（訪問診療）,2050,2050年度（現状投影）,12976.872380178622
R7,11,埼玉県,1106,川越比企,外来,2024,2024年度,517075.3333333334
R7,11,埼玉県,1106,川越比企,外来,2030,2030年度（現状投影）,517340.4067549744
R7,11,埼玉県,1106,川越比企,外来,2035,2035年度（現状投影）,506205.33440656756
R7,11,埼玉県,1106,川越比企,外来,2040,2040年度（現状投影）,491844.9316329602
